area_position,region,province,istat,district,year,mounth,interruption_duration,interruption_duration_range,interruption_number,interruption_number_range,dur_number,client_number,altitude,altitude_range,coastal_region,mountain_region,urbanization,opex,opex_generated,capex,capex_generated,sales,ebitda,population_number,coordX,coordY,start_x,start_y
Nord,Triveneto,Treviso,26070,SALGAREDA,2017,12,52768.36113,0,11329.79483,0,0-0,2685,8,5,0,NM,3,#N/A,138.0104465,#N/A,2421.711267,#N/A,#N/A,6599,774122,5067297,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75065,SALICESALENTINO,2017,12,190158.1513,0,23588.4683,0,0-0,3497,48,5,0,NM,2,#N/A,1727.564838,#N/A,10732.5507,#N/A,#N/A,8642,1255759,4508221,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4201,SALICETO,2017,12,44385.82346,0,6609.071736,0,0-0,794,389,3,0,T,3,#N/A,5895.440695,#N/A,13297.9706,#N/A,#N/A,1382,435055,4918897,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,57063,SALISANO,2017,12,5699.366665,0,2990.23185,0,0-0,344,460,3,0,T,3,#N/A,1135.321835,#N/A,30676.01671,#N/A,#N/A,558,808805,4687384,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,2127,SALIVERCELLESE,2017,12,78.48118755,0,494.5109287,0,0-0,58,139,5,0,NM,3,#N/A,2614.950878,#N/A,4750.99183,#N/A,#N/A,114,446412,5017449,0,0
Nord,Triveneto,Verona,23068,SALIZZOLE,2017,12,58412.01763,0,8089.04048,0,0-0,1651,22,5,0,NM,3,#N/A,1298.467157,#N/A,2624.018925,#N/A,#N/A,3745,664084,5009913,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,68036,SALLE,2017,12,3609.100154,0,114.940378,0,0-0,229,450,1,0,T,3,#N/A,1508.99505,#N/A,9217.341711,#N/A,#N/A,317,908562,4678807,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4202,SALMOUR,2017,12,3476.75067,0,2075.163879,0,0-0,347,391,5,0,NM,3,#N/A,2444.071413,#N/A,5785.95387,#N/A,#N/A,706,404639,4937378,0,0
Nord,Emilia Romagna e Marche,Piacenza-Parma,34032,SALSOMAGGIORETERME,2017,12,452002.4271,0,36046.28266,1,0-1,10321,157,3,0,NM,2,#N/A,2084.722444,#N/A,10358.01655,#N/A,#N/A,19505,577685,4961850,0,0
Nord,Emilia Romagna e Marche,Pesaro,41050,SALTARA,2017,12,23552.69513,0,3608.890267,0,0-0,2963,160,4,0,T,2,#N/A,3759.691938,#N/A,15065.20012,#N/A,#N/A,6772,815255,4852269,0,0
Nord,Lombardia,Varese,12117,SALTRIO,2017,12,7568.937164,0,2980.430732,0,0-0,1355,543,1,0,T,2,#N/A,1281.803631,#N/A,2430.783121,#N/A,#N/A,3013,494250,5080573,0,0
Nord,Emilia Romagna e Marche,Rimini,99015,SALUDECIO,2017,12,81052.66069,0,8755.813473,0,0-0,1496,343,4,0,NM,3,#N/A,928.7010195,#N/A,6769.843477,#N/A,#N/A,3028,795668,4865940,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,2128,SALUGGIA,2017,12,54407.83705,0,6739.753303,0,0-0,1816,194,5,0,NM,3,#N/A,3158.379218,#N/A,6301.797376,#N/A,#N/A,4170,423806,5009771,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,96058,SALUSSOLA,2017,12,23960.39108,0,1526.895306,0,0-0,922,289,5,0,NM,3,#N/A,313.3261012,#N/A,2073.059725,#N/A,#N/A,2015,432755,5033682,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4203,SALUZZO,2017,12,201857.4369,0,4374.04569,0,0-0,9205,340,5,0,NM,2,#N/A,5609.501977,#N/A,11329.51259,#N/A,#N/A,16940,380553,4947796,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75066,SALVE,2017,12,265746.6492,0,20402.51111,0,0-0,5286,130,5,1,NM,3,#N/A,55.39555253,#N/A,495.9727615,#N/A,#N/A,4737,1292461,4453118,0,0
Nord,Lombardia,Lodi-Cremona,19087,SALVIROLA,2017,12,15162.18445,0,1058.520691,0,0-0,513,75,5,0,NM,3,#N/A,473.7123606,#N/A,6763.267194,#N/A,#N/A,1169,562007,5023133,0,0
Centro,Campania,Salerno-Sala Consilina,65117,SALVITELLE,2017,12,63.58225129,0,365.3143798,0,0-0,339,640,3,0,P,3,#N/A,2306.482948,#N/A,15065.16237,#N/A,#N/A,582,1045756,4514147,0,0
Nord,Piemonte e Liguria,Rivoli,1234,SALZADIPINEROLO,2017,12,623.6106837,0,196.9133608,0,0-0,52,1210,1,0,T,3,#N/A,812.056711,#N/A,7249.634057,#N/A,#N/A,78,344657,4977864,0,0
Centro,Campania,Avellino,64081,SALZAIRPINA,2017,12,10375.94217,0,1439.873263,0,0-0,402,540,1,0,P,2,#N/A,11554.28353,#N/A,56212.73111,#N/A,#N/A,767,997106,4546237,0,0
Nord,Triveneto,Venezia,27032,SALZANO,2017,12,125014.0979,0,25317.77153,0,0-0,5466,10,5,0,NM,2,#N/A,3774.053169,#N/A,6977.536354,#N/A,#N/A,12678,743223,5047086,0,0
Nord,Lombardia,Varese,12118,SAMARATE,2017,12,125175.299,0,8265.015089,0,0-0,6642,221,5,0,NM,2,#N/A,4175.189388,#N/A,10349.69054,#N/A,#N/A,16168,483105,5052431,0,0
Centro,Sardegna,Cagliari,92053,SAMATZAI,2017,12,43425.46654,0,4512.672102,0,0-0,698,162,5,0,NM,3,#N/A,3282.68522,#N/A,7109.211067,#N/A,#N/A,1720,503789,4370657,0,0
Sud,Sicilia,Agrigento,84034,SAMBUCADISICILIA,2017,12,350856.3747,0,38736.98642,1,0-1,3183,350,3,0,NM,3,#N/A,9213.62813,#N/A,22688.30397,#N/A,#N/A,6114,863010,4175758,0,0
Centro,Toscana e Umbria,Pistoia-Prato,47018,SAMBUCAPISTOIESE,2017,12,94514.05776,0,13318.97618,0,0-0,2133,504,1,0,T,3,#N/A,64.41802946,#N/A,5102.193334,#N/A,#N/A,1680,660047,4881665,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58094,SAMBUCI,2017,12,8517.952726,0,2871.430426,0,0-0,630,434,1,0,T,3,#N/A,7242.140063,#N/A,30982.63232,#N/A,#N/A,936,826245,4656036,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4204,SAMBUCO,2017,12,1215.556397,0,354.6222516,0,0-0,164,1184,1,0,T,3,#N/A,10494.69027,#N/A,32155.95455,#N/A,#N/A,100,347332,4912386,0,0
Sud,Puglia e Basilicata,Bari,72039,SAMMICHELEDIBARI,2017,12,85602.71508,0,1099.210178,0,0-0,3254,280,3,0,NM,2,#N/A,325.6782691,#N/A,1177.840009,#N/A,#N/A,6715,1170314,4555449,0,0
Sud,Calabria,Reggio Calabria,80070,SAMO,2017,12,32499.28558,0,6656.740808,0,0-0,472,280,2,0,T,3,#N/A,4321.844072,#N/A,38551.04736,#N/A,#N/A,871,1114019,4240320,0,0
Nord,Lombardia,Sondrio,14057,SAMOLACO,2017,12,35246.329,0,2944.790305,0,0-0,1329,213,1,0,T,3,#N/A,5589.321758,#N/A,9579.937521,#N/A,#N/A,2884,529338,5121145,0,0
Nord,Piemonte e Liguria,Ivrea,1235,SAMONE,2017,12,16384.46492,0,1109.456801,0,0-0,745,247,3,0,NM,2,#N/A,9621.920864,#N/A,18262.67439,#N/A,#N/A,1614,409290,5033477,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4205,SAMPEYRE,2017,12,121199.9954,0,9805.572559,0,0-0,3033,976,1,0,T,3,#N/A,4378.709134,#N/A,9772.786528,#N/A,#N/A,1069,356172,4938461,0,0
Centro,Sardegna,Nuoro-Oristano,95045,SAMUGHEO,2017,12,79905.88414,0,8894.81114,0,0-0,1618,370,3,0,T,3,#N/A,2484.279728,#N/A,6417.725524,#N/A,#N/A,3183,495673,4422187,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75067,SANARICA,2017,12,70895.87543,0,2691.000762,0,0-0,869,78,5,0,NM,2,#N/A,19666.68893,#N/A,35728.416,#N/A,#N/A,1503,1297919,4479483,0,0
Nord,Lombardia,Monza,8052,SANBARTOLOMEOALMA,2017,12,25616.91058,0,2819.157799,0,0-0,2199,26,4,1,NM,2,#N/A,545.2477119,#N/A,6367.323627,#N/A,#N/A,3127,427805,4866238,0,0
Nord,Piemonte e Liguria,Savona-Imperia,8052,SANBARTOLOMEOALMA,2017,12,107071.9435,0,7932.371101,0,0-0,5533,26,4,1,NM,2,#N/A,545.2477119,#N/A,6367.323627,#N/A,#N/A,3127,427805,4866238,0,0
Centro,Campania,Benevento,62057,SANBARTOLOMEOINGA,2017,12,277178.6875,0,30539.98514,1,0-1,2730,585,1,0,T,3,#N/A,9838.151168,#N/A,34621.49114,#N/A,#N/A,5090,1004200,4603145,0,0
Nord,Lombardia,Como-Lecco,13204,SANBARTOLOMEOVALC,2017,12,10394.47438,0,1220.684635,0,0-0,712,852,1,0,T,3,#N/A,635.1071489,#N/A,1462.06454,#N/A,#N/A,1041,512271,5105084,0,0
Sud,Calabria,Cosenza-Castrovillari,78111,SANBASILE,2017,12,5334.525652,0,659.3479049,0,0-0,515,540,1,0,T,3,#N/A,20837.67688,#N/A,34772.20127,#N/A,#N/A,1065,1115488,4430179,0,0
Centro,Sardegna,Cagliari,92054,SANBASILIO,2017,12,28030.53825,0,4384.069561,0,0-0,526,420,3,0,T,3,#N/A,2482.608113,#N/A,8952.145299,#N/A,#N/A,1281,518084,4374654,0,0
Nord,Lombardia,Lodi-Cremona,19088,SANBASSANO,2017,12,19939.23,0,1095.943139,0,0-0,903,59,5,0,NM,3,#N/A,220.9424658,#N/A,1992.987082,#N/A,#N/A,2207,562945,5009984,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4206,SANBENEDETTOBELBO,2017,12,2497.546154,0,2143.771702,0,0-0,154,637,3,0,T,3,#N/A,4166.125282,#N/A,7306.485692,#N/A,#N/A,191,425294,4926935,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,66085,SANBENEDETTODEIMA,2017,12,16300.93752,0,7447.067283,0,0-0,1807,678,1,0,T,2,#N/A,117.6535959,#N/A,319.5382615,#N/A,#N/A,3910,881296,4660974,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,44066,SANBENEDETTODELTR,2017,12,613256.478,0,28049.68454,1,0-1,27117,4,4,1,NM,2,#N/A,2134.296908,#N/A,9154.752445,#N/A,#N/A,46963,898139,4764671,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,66086,SANBENEDETTOINPER,2017,12,8996.320858,0,558.6636978,0,0-0,135,878,1,0,T,3,#N/A,3590.941315,#N/A,12199.63179,#N/A,#N/A,127,894479,4680971,0,0
Nord,Lombardia,Mantova,20055,SANBENEDETTOPO,2017,12,100216.8306,0,4768.986175,0,0-0,3448,19,5,0,NM,3,#N/A,2363.888133,#N/A,16099.43597,#N/A,#N/A,7724,652077,4988792,0,0
Sud,Calabria,Cosenza-Castrovillari,78112,SANBENEDETTOULLANO,2017,12,13676.66841,0,1487.542334,0,0-0,643,460,3,0,T,3,#N/A,20899.7063,#N/A,36604.13435,#N/A,#N/A,1598,1112786,4388363,0,0
Nord,Emilia Romagna e Marche,Bologna,37051,SANBENEDETTOVALDI,2017,12,542973.6036,0,22189.58153,0,0-0,3532,602,1,0,T,3,#N/A,13331.40771,#N/A,67737.70202,#N/A,#N/A,4393,678783,4896513,0,0
Nord,Piemonte e Liguria,Ivrea,1236,SANBENIGNOCANAVESE,2017,12,181360.2222,0,12498.35534,0,0-0,2619,213,5,0,NM,3,#N/A,8715.381816,#N/A,14696.7762,#N/A,#N/A,5615,404819,5009629,0,0
Nord,Lombardia,Monza,8053,SANBIAGIODELLACIM,2017,12,55531.16133,0,2743.570393,0,0-0,4663,100,4,0,NM,2,#N/A,747.7344025,#N/A,4975.627261,#N/A,#N/A,1278,391180,4853506,0,0
Nord,Piemonte e Liguria,Savona-Imperia,8053,SANBIAGIODELLACIM,2017,12,3996.220187,0,162.6094495,0,0-0,734,100,4,0,NM,2,#N/A,747.7344025,#N/A,4975.627261,#N/A,#N/A,1278,391180,4853506,0,0
Sud,Sicilia,Agrigento,84035,SANBIAGIOPLATANI,2017,12,72918.43442,0,11504.58143,0,0-0,1972,416,3,0,NM,3,#N/A,30544.87841,#N/A,106390.5792,#N/A,#N/A,3501,901692,4161514,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60061,SANBIAGIOSARACINIS,2017,12,50026.75501,0,2647.786744,0,0-0,330,836,1,0,T,3,#N/A,1076.241937,#N/A,3122.907565,#N/A,#N/A,361,912331,4619620,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70063,SANBIASE,2017,12,2363.745885,0,529.8543524,0,0-0,237,804,1,0,T,3,#N/A,31.03803651,#N/A,498.1747101,#N/A,#N/A,209,964951,4634785,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,69079,SANBUONO,2017,12,161602.7062,0,7008.690027,0,0-0,634,470,3,0,T,3,#N/A,5164.672696,#N/A,17393.14599,#N/A,#N/A,1020,962277,4664254,0,0
Nord,Piemonte e Liguria,Ivrea,1237,SANCARLOCANAVESE,2017,12,40464.32503,0,4765.570634,0,0-0,1749,370,5,0,NM,2,#N/A,10433.11017,#N/A,19371.69802,#N/A,#N/A,3874,391606,5012379,0,0
Centro,Toscana e Umbria,Siena-Grosseto,52027,SANCASCIANODEIBAG,2017,12,93671.92093,0,2928.158106,0,0-0,1208,582,3,0,T,3,#N/A,2208.580021,#N/A,5416.075753,#N/A,#N/A,1637,733567,4749786,0,0
Centro,Toscana e Umbria,Firenze,48038,SANCASCIANOINVAL,2017,12,270263.6761,0,26096.21787,1,0-1,8232,310,3,0,NM,3,#N/A,10120.78377,#N/A,19064.64325,#N/A,#N/A,16883,677477,4834608,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75095,SANCASSIANO,2017,12,82001.17163,0,5600.893149,0,0-0,1099,90,5,0,NM,2,#N/A,5486.696286,#N/A,32752.52376,#N/A,#N/A,2105,1296046,4475206,0,0
Sud,Sicilia,Caltanissetta-Enna,85016,SANCATALDO,2017,12,340071.803,0,10335.87242,0,0-0,10569,625,3,0,NM,2,#N/A,29905.71647,#N/A,110508.3019,#N/A,#N/A,23424,935734,4161903,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58119,SANCESAREO,2017,12,427616.3756,0,27800.2758,1,0-1,6374,312,3,0,T,2,#N/A,1136.639651,#N/A,2940.423138,#N/A,#N/A,13806,814463,4637687,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75068,SANCESARIODILECCE,2017,12,176995.2123,0,11039.77086,0,0-0,3644,42,5,0,NM,2,#N/A,27037.99049,#N/A,93751.54997,#N/A,#N/A,8297,1279232,4502334,0,0
Sud,Puglia e Basilicata,Basilicata,76073,SANCHIRICONUOVO,2017,12,4914.996333,0,1620.748431,0,0-0,745,745,3,0,T,3,#N/A,1799.701322,#N/A,5262.335834,#N/A,#N/A,1475,1097780,4526618,0,0
Sud,Puglia e Basilicata,Basilicata,76074,SANCHIRICORAPARO,2017,12,12606.17794,0,2253.663019,0,0-0,993,780,1,0,T,3,#N/A,594.6968266,#N/A,4263.145552,#N/A,#N/A,1161,1102545,4474518,0,0
Sud,Sicilia,Palermo,82063,SANCIPIRELLO,2017,12,160329.7744,0,22869.71969,0,0-0,2203,394,3,0,NM,2,#N/A,7614.977566,#N/A,31807.84458,#N/A,#N/A,5478,867619,4207597,0,0
Centro,Campania,Caserta,61074,SANCIPRIANOD'AVERS,2017,12,695018.9513,0,38829.65153,1,0-1,4034,20,5,0,NM,1,#N/A,22448.92251,#N/A,90197.77538,#N/A,#N/A,13416,930807,4550868,0,0
Centro,Campania,Salerno-Sala Consilina,65118,SANCIPRIANOPICENTI,2017,12,77457.41238,0,14385.66447,0,0-0,2535,364,3,0,P,2,#N/A,9201.212634,#N/A,19662.05449,#N/A,#N/A,6643,996099,4522332,0,0
Nord,Lombardia,Pavia,18133,SANCIPRIANOPO,2017,12,13240.36044,0,1315.131767,0,0-0,229,63,5,0,NM,3,#N/A,2866.638206,#N/A,5630.011048,#N/A,#N/A,516,522546,4995792,0,0
Nord,Emilia Romagna e Marche,Rimini,99016,SANCLEMENTE,2017,12,64326.89533,0,12309.31258,0,0-0,2385,179,4,0,NM,3,#N/A,2032.472001,#N/A,8536.535434,#N/A,#N/A,5234,791648,4870885,0,0
Nord,Lombardia,Lodi-Cremona,15191,SANCOLOMBANOALLAM,2017,12,75459.01213,0,19706.63176,0,0-0,3641,80,5,0,NM,2,#N/A,1678.641898,#N/A,3015.473644,#N/A,#N/A,7336,538448,5003117,0,0
Nord,Piemonte e Liguria,Ivrea,1238,SANCOLOMBANOBELMON,2017,12,22757.18529,0,1314.240756,0,0-0,203,550,3,0,T,3,#N/A,4721.750167,#N/A,15381.70433,#N/A,#N/A,376,391175,5026985,0,0
Nord,Piemonte e Liguria,Genova,10053,SANCOLOMBANOCERTEN,2017,12,99380.91324,0,1148.859274,0,0-0,1605,45,1,0,T,3,#N/A,2132.377043,#N/A,6280.726419,#N/A,#N/A,2687,525727,4915838,0,0
Sud,Sicilia,Catania,87040,SANCONO,2017,12,40224.40296,0,4087.660007,0,0-0,1208,525,3,0,NM,3,#N/A,1670.198538,#N/A,2830.80569,#N/A,#N/A,2790,975864,4140874,0,0
Sud,Calabria,Cosenza-Castrovillari,78113,SANCOSMOALBANESE,2017,12,31107.83091,0,1632.777075,0,0-0,296,400,4,0,T,3,#N/A,6125.767923,#N/A,14427.14341,#N/A,#N/A,629,1137573,4409945,0,0
Sud,Puglia e Basilicata,Basilicata,76075,SANCOSTANTINOALBAN,2017,12,5733.844898,0,372.7394688,0,0-0,525,650,1,0,T,3,#N/A,773.7313144,#N/A,3018.267655,#N/A,#N/A,778,1121459,4458223,0,0
Nord,Emilia Romagna e Marche,Pesaro,41051,SANCOSTANZO,2017,12,149747.1773,0,20817.27658,0,0-0,2270,150,4,0,NM,3,#N/A,3810.252897,#N/A,12933.54028,#N/A,#N/A,4841,826693,4852733,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6152,SANCRISTOFORO,2017,12,5706.406129,0,1644.80572,0,0-0,378,301,3,0,NM,3,#N/A,1468.562071,#N/A,4369.418153,#N/A,#N/A,607,479930,4949231,0,0
Nord,Lombardia,Pavia,18134,SANDAMIANOALCOLLE,2017,12,61762.46165,0,2779.062318,0,0-0,416,216,3,0,NM,3,#N/A,8576.494266,#N/A,15572.4827,#N/A,#N/A,719,527984,4986750,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5097,SANDAMIANOD'ASTI,2017,12,57738.42423,0,7596.014569,0,0-0,3955,179,3,0,NM,3,#N/A,1134.223089,#N/A,2071.841491,#N/A,#N/A,8373,425161,4966431,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4207,SANDAMIANOMACRA,2017,12,7783.148796,0,952.0449141,0,0-0,634,743,1,0,T,3,#N/A,4121.500138,#N/A,24340.94431,#N/A,#N/A,439,359940,4928812,0,0
Nord,Lombardia,Lodi-Cremona,19089,SANDANIELEPO,2017,12,12961.141,0,506.0940676,0,0-0,652,33,5,0,NM,3,#N/A,1577.838484,#N/A,2880.591057,#N/A,#N/A,1419,592976,4989954,0,0
Sud,Calabria,Cosenza-Castrovillari,78114,SANDEMETRIOCORONE,2017,12,42437.25454,0,6716.587025,0,0-0,1916,521,3,0,T,3,#N/A,1894.62046,#N/A,15288.78216,#N/A,#N/A,3665,1133363,4409082,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,66087,SANDEMETRIONE'VES,2017,12,21867.02115,0,2027.494808,0,0-0,1054,662,1,0,P,3,#N/A,3086.958201,#N/A,11973.04039,#N/A,#N/A,1836,875710,4691574,0,0
Nord,Piemonte e Liguria,Rivoli,1239,SANDIDERO,2017,12,17951.32587,0,851.360707,0,0-0,250,430,1,0,T,2,#N/A,319.412139,#N/A,736.136376,#N/A,#N/A,566,359894,4999630,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,96059,SANDIGLIANO,2017,12,12981.27538,0,2136.643616,0,0-0,1276,323,5,0,NM,2,#N/A,284.3851633,#N/A,2577.373114,#N/A,#N/A,2762,428084,5040443,0,0
Sud,Puglia e Basilicata,Brindisi,74013,SANDONACI,2017,12,83509.68577,0,7641.15911,0,0-0,2793,42,5,0,NM,2,#N/A,632.0306217,#N/A,9401.980516,#N/A,#N/A,6869,1255095,4516456,0,0
Nord,Triveneto,Venezia,27033,SANDONA'DIPIAVE,2017,12,547208.5474,0,22001.23177,0,0-0,18468,3,5,0,NM,2,#N/A,1649.610467,#N/A,3699.735049,#N/A,#N/A,40646,780478,5059136,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75069,SANDONATODILECCE,2017,12,190775.1009,0,13770.42159,0,0-0,2629,79,5,0,NM,3,#N/A,5588.36313,#N/A,29342.91075,#N/A,#N/A,5792,1282129,4497531,0,0
Sud,Calabria,Cosenza-Castrovillari,78115,SANDONATODININEA,2017,12,192758.9807,0,19676.6344,0,0-0,942,720,1,0,T,3,#N/A,11740.94848,#N/A,38180.05777,#N/A,#N/A,1491,1102748,4420640,0,0
Nord,Lombardia,Milano,15192,SANDONATOMILANESE,2017,12,201041.389,0,17827.49023,0,0-0,13059,102,5,0,NM,1,#N/A,4311.619651,#N/A,11648.64036,#N/A,#N/A,30992,520332,5028979,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60062,SANDONATOVALDICO,2017,12,271380.3268,0,10043.17541,0,0-0,1531,721,1,0,T,3,#N/A,1140.928112,#N/A,2617.318952,#N/A,#N/A,2122,900218,4629572,0,0
Nord,Triveneto,Vicenza,24091,SANDRIGO,2017,12,92727.54788,0,7689.719192,0,0-0,3744,64,5,0,NM,2,#N/A,723.0195568,#N/A,1989.311005,#N/A,#N/A,8392,703260,5059333,0,0
Nord,Lombardia,Como-Lecco,13205,SANFEDELEINTELVI,2017,12,47537.52249,0,4830.168909,0,0-0,1553,779,1,0,T,3,#N/A,248.3417343,#N/A,2201.730249,#N/A,#N/A,1752,504274,5088669,0,0
Sud,Puglia e Basilicata,Basilicata,76076,SANFELE,2017,12,45257.01384,0,790.4007261,0,0-0,1790,937,1,0,T,3,#N/A,468.7828617,#N/A,2038.835164,#N/A,#N/A,3168,1056285,4539230,0,0
Centro,Campania,Caserta,61075,SANFELICEACANCELL,2017,12,459728.1753,0,35084.95638,1,0-1,6085,89,3,0,NM,2,#N/A,100388.2119,#N/A,202795.539,#N/A,#N/A,17110,959896,4553277,0,0
Centro,Lazio. Abruzzo e Molise,Latina,59025,SANFELICECIRCEO,2017,12,830641.3315,0,38486.46391,1,0-1,8925,98,5,1,NM,3,#N/A,746.9121976,#N/A,1611.897056,#N/A,#N/A,8709,842365,4575124,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70064,SANFELICEDELMOLIS,2017,12,7998.584134,0,1996.309434,0,0-0,439,548,3,0,T,3,#N/A,1.181971753,#N/A,63.12222728,#N/A,#N/A,694,973298,4654085,0,0
Nord,Emilia Romagna e Marche,Reggio Emilia-Modena,36037,SANFELICESULPANAR,2017,12,63458.63175,0,14558.66904,0,0-0,4816,19,5,0,NM,2,#N/A,429.4106957,#N/A,1581.955532,#N/A,#N/A,11026,670056,4968194,0,0
Sud,Calabria,Reggio Calabria,80097,SANFERDINANDO,2017,12,163880.4079,0,19644.11251,0,0-0,2173,6,5,1,NM,3,#N/A,5379.09334,#N/A,39338.83392,#N/A,#N/A,4299,1105259,4282547,0,0
Nord,Lombardia,Como-Lecco,13206,SANFERMODELLABATT,2017,12,8402.394508,0,693.3548126,0,0-0,2067,397,3,0,NM,2,#N/A,95598.78461,#N/A,200338.3256,#N/A,#N/A,4466,503399,5072543,0,0
Sud,Calabria,Cosenza-Castrovillari,78116,SANFILI,2017,12,7449.682596,0,2669.468004,0,0-0,1172,566,1,0,T,3,#N/A,11080.15403,#N/A,94134.48101,#N/A,#N/A,2715,1114752,4378353,0,0
Sud,Sicilia,Messina,83077,SANFILIPPODELMELA,2017,12,130681.2192,0,13456.41458,0,0-0,3459,123,4,1,NM,2,#N/A,3490.065861,#N/A,35602.17146,#N/A,#N/A,7065,1050059,4244971,0,0
Nord,Triveneto,Treviso,26072,SANFIOR,2017,12,25515.17898,0,5319.333773,0,0-0,2995,57,5,0,NM,2,#N/A,1966.202213,#N/A,3726.383504,#N/A,#N/A,6813,760961,5089291,0,0
Nord,Lombardia,Lodi-Cremona,98047,SANFIORANO,2017,12,101410.0071,0,2109.913296,0,0-0,799,56,5,0,NM,2,#N/A,1304.973828,#N/A,3572.50951,#N/A,#N/A,1804,556275,4998282,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79108,SANFLORO,2017,12,8437.654903,0,2179.412129,0,0-0,496,260,3,0,NM,3,#N/A,541062.9018,#N/A,961861.732,#N/A,#N/A,700,1152535,4327152,0,0
Nord,Piemonte e Liguria,Ivrea,1240,SANFRANCESCOALCAM,2017,12,25126.19185,0,11512.60052,0,0-0,2082,327,5,0,NM,2,#N/A,11247.25076,#N/A,19359.53274,#N/A,#N/A,4825,395420,5009545,0,0
Sud,Sicilia,Messina,83078,SANFRATELLO,2017,12,38907.98543,0,4622.860423,0,0-0,1847,675,2,0,T,3,#N/A,1392.612069,#N/A,17845.59015,#N/A,#N/A,3942,993122,4218223,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4208,SANFRE',2017,12,68307.97688,0,4170.821004,0,0-0,1296,272,3,0,NM,2,#N/A,1701.599714,#N/A,5521.587759,#N/A,#N/A,2901,405644,4956026,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4209,SANFRONT,2017,12,81656.76777,0,10519.86612,0,0-0,1450,490,1,0,T,3,#N/A,4811.092474,#N/A,8114.017188,#N/A,#N/A,2530,365480,4944622,0,0
Nord,Piemonte e Liguria,Rivoli,1241,SANGANO,2017,12,51792.68896,0,1352.999721,0,0-0,1637,340,3,0,T,2,#N/A,24215.27084,#N/A,77936.90918,#N/A,#N/A,3807,377560,4986940,0,0
Centro,Toscana e Umbria,Umbria,55029,SANGEMINI,2017,12,33045.19724,0,5735.435762,0,0-0,2274,337,3,0,T,3,#N/A,9920.515831,#N/A,22755.00172,#N/A,#N/A,4921,790302,4723375,0,0
Nord,Lombardia,Pavia,18135,SANGENESIOEDUNITI,2017,12,71935.7354,0,1885.824109,0,0-0,1695,86,5,0,NM,2,#N/A,2853.205674,#N/A,7233.552019,#N/A,#N/A,3788,514982,5009548,0,0
Centro,Campania,Torre Annunziata,63066,SANGENNAROVESUVIAN,2017,12,994508.1966,0,32840.72323,1,0-1,3870,56,5,0,NM,2,#N/A,16564.50671,#N/A,32636.26786,#N/A,#N/A,11073,965982,4538127,0,0
Nord,Piemonte e Liguria,Rivoli,1242,SANGERMANOCHISONE,2017,12,6984.964463,0,2266.731176,0,0-0,1008,486,1,0,T,2,#N/A,4566.302294,#N/A,15238.89499,#N/A,#N/A,1874,360778,4972331,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,2131,SANGERMANOVERCELLE,2017,12,11673.73918,0,1170.788037,0,0-0,780,161,5,0,NM,3,#N/A,1227.920971,#N/A,4303.942767,#N/A,#N/A,1768,442084,5022922,0,0
Nord,Lombardia,Brescia-Breno,17172,SANGERVASIOBRESCIA,2017,12,3953.365245,0,2993.053384,0,0-0,1067,57,5,0,NM,3,#N/A,1441.818908,#N/A,2481.667287,#N/A,#N/A,2469,590466,5017060,0,0
